tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2019-520,Roland Garros,Clay,128,G,20190527,2222,202499,23,,Donna Vekic,R,,CRO,22.91033539,202490,,,Rebecca Peterson,R,,SWE,23.80561259,1-6 6-1 6-2,3,R64,88,0,6,71,45,30,13,11,1,4,4,2,63,46,30,5,11,5,10,24,1940,63,912
2019-520,Roland Garros,Clay,128,G,20190527,2223,202427,26,,Johanna Konta,R,,GBR,28.02737851,201616,,WC,Lauren Davis,R,157,USA,25.62902122,6-3 1-6 6-3,3,R64,130,5,1,90,67,39,14,13,9,12,3,5,98,55,38,19,12,10,13,26,1785,111,585
2019-520,Roland Garros,Clay,128,G,20190527,2224,214149,,,Viktoria Kuzmova,R,,SVK,21.04312115,202428,4,,Kiki Bertens,R,182,NED,27.46064339,3-1 RET,3,R64,21,1,1,15,9,8,3,2,0,0,0,2,14,8,5,1,2,2,3,46,1205,4,5405
2019-520,Roland Garros,Clay,128,G,20190527,2225,214954,,,Marketa Vondrousova,L,,CZE,19.91238877,215713,,,Anastasia Potapova,R,,RUS,18.15742642,6-4 6-0,3,R64,71,3,2,59,27,22,17,8,5,6,1,2,55,36,19,6,8,6,11,38,1457,81,746
2019-520,Roland Garros,Clay,128,G,20190527,2226,201521,28,,Carla Suarez Navarro,R,162,ESP,30.72689938,201603,,,Shelby Rogers,R,,USA,26.61738535,6-1 6-7(7) 6-3,3,R64,128,5,0,90,53,34,23,14,4,6,3,3,103,51,25,29,14,9,16,29,1672,514,45
2019-520,Roland Garros,Clay,128,G,20190527,2227,210722,20,,Elise Mertens,R,,BEL,23.52361396,220348,,WC,Diane Parry,U,,FRA,16.73374401,6-1 6-3,3,R64,85,2,2,40,23,20,12,8,0,0,1,3,62,29,17,15,8,9,13,20,2305,457,64
2019-520,Roland Garros,Clay,128,G,20190527,2228,201545,12,,Anastasija Sevastova,R,,LAT,29.11978097,201605,,,Mandy Minella,R,,LUX,33.50855578,6-2 6-4,3,R64,73,4,0,53,33,26,13,9,4,4,2,1,65,42,23,13,9,5,8,12,3136,100,626
2019-520,Roland Garros,Clay,128,G,20190527,2229,206368,,,Veronika Kudermetova,R,,RUS,22.08898015,201610,,,Zarina Diyas,R,,KAZ,25.60438056,7-5 6-1,3,R64,78,2,2,58,34,21,13,10,5,8,0,2,60,48,19,6,9,5,12,68,839,99,630
2019-520,Roland Garros,Clay,128,G,20190527,2230,201466,,,Kaia Kanepi,R,181,EST,33.96030116,201533,,,Shuai Zhang,R,,CHN,30.34360027,6-7(7) 6-0 7-5,3,R64,150,3,6,116,79,51,16,15,10,13,2,2,113,86,56,4,15,10,17,88,680,50,1120
2019-520,Roland Garros,Clay,128,G,20190527,2231,201549,31,,Petra Martic,R,181,CRO,28.3504449,201540,,,Kristina Mladenovic,R,184,FRA,26.03422313,6-2 6-1,3,R64,65,3,0,44,31,20,11,8,2,3,1,1,49,35,18,2,7,1,6,31,1615,53,1090
2019-520,Roland Garros,Clay,128,G,20190527,2232,201662,2,,Karolina Pliskova,R,184,CZE,27.18138261,201568,,Q,Kristina Kucova,R,,SVK,29.01026694,6-2 6-2,3,R64,56,8,1,43,33,27,6,8,1,1,0,4,46,20,9,13,8,3,7,2,5685,203,284
2019-520,Roland Garros,Clay,128,G,20190527,2301,211701,,,Katerina Siniakova,R,,CZE,23.04449008,211768,1,,Naomi Osaka,R,,JPN,21.60985626,6-4 6-2,3,R32,77,3,3,70,47,32,13,9,7,7,1,3,53,28,19,12,9,3,6,42,1277,1,6486
2019-520,Roland Garros,Clay,128,G,20190527,2302,201619,14,,Madison Keys,R,178,USA,24.27104723,215020,,Q,Anna Blinkova,R,,RUS,20.70910335,6-3 6-7(7) 6-4,3,R32,114,4,4,106,62,46,20,16,8,12,4,3,87,64,41,10,15,3,9,14,2965,117,547
2019-520,Roland Garros,Clay,128,G,20190527,2303,213550,,,Sofia Kenin,R,,USA,20.53114305,200033,10,,Serena Williams,R,175,USA,37.66461328,6-2 7-5,3,R32,92,0,1,78,50,36,14,10,6,7,10,1,64,41,26,9,10,7,11,35,1513,10,3521
2019-520,Roland Garros,Clay,128,G,20190527,2304,202458,8,,Ashleigh Barty,R,,AUS,23.08829569,201492,,,Andrea Petkovic,R,180,GER,31.71252567,6-3 6-1,3,R32,60,8,3,50,29,23,12,8,1,1,1,3,49,36,22,4,8,2,6,8,4420,69,825
2019-520,Roland Garros,Clay,128,G,20190527,2305,201594,3,,Simona Halep,R,168,ROU,27.66324435,201615,27,,Lesia Tsurenko,R,174,UKR,29.99041752,6-2 6-1,3,R32,55,0,3,35,26,16,3,8,0,3,0,5,50,31,13,1,7,2,10,3,5533,27,1767
2019-520,Roland Garros,Clay,128,G,20190527,2306,216347,,,Iga Swiatek,R,,POL,17.98767967,201620,,,Monica Puig,R,,PUR,25.66187543,0-6 6-3 6-3,3,R32,108,6,5,80,42,30,16,12,5,8,11,5,87,52,40,12,12,9,12,104,613,59,983
2019-520,Roland Garros,Clay,128,G,20190527,2307,216153,,,Amanda Anisimova,R,,USA,17.7357974,201593,,,Irina Camelia Begu,R,181,ROU,28.75017112,7-6(6) 6-4,3,R32,101,0,2,67,42,31,11,11,4,7,2,5,90,53,32,19,11,9,13,51,1110,116,554
2019-520,Roland Garros,Clay,128,G,20190527,2308,211901,,Q,Aliona Bolsova,R,,MDA,21.5523614,206420,,,Ekaterina Alexandrova,R,,RUS,24.5284052,6-2 7-5,3,R32,84,1,3,71,44,29,14,10,5,7,1,8,61,32,23,8,10,1,6,137,423,58,988
2019-520,Roland Garros,Clay,128,G,20190527,2309,201585,7,,Sloane Stephens,R,170,USA,26.18480493,201555,,,Polona Hercog,R,182,SLO,28.34770705,6-3 5-7 6-4,3,R32,152,2,1,93,66,40,16,16,0,5,6,1,117,70,38,23,15,14,20,7,4552,71,809
2019-520,Roland Garros,Clay,128,G,20190527,2310,202469,19,,Garbine Muguruza,R,182,ESP,25.63175907,202494,9,,Elina Svitolina,R,174,UKR,24.70362765,6-3 6-3,3,R32,88,1,3,56,31,19,12,9,4,8,0,1,62,34,16,8,9,6,13,19,2465,9,3967
2019-520,Roland Garros,Clay,128,G,20190527,2311,202499,23,,Donna Vekic,R,,CRO,22.91033539,202505,15,,Belinda Bencic,R,,SUI,22.21218344,6-4 6-1,3,R32,67,8,4,45,29,22,6,9,2,4,0,6,59,39,20,7,8,3,9,24,1940,15,2893
2019-520,Roland Garros,Clay,128,G,20190527,2312,202427,26,,Johanna Konta,R,,GBR,28.02737851,214149,,,Viktoria Kuzmova,R,,SVK,21.04312115,6-2 6-1,3,R32,54,5,0,41,25,20,10,8,0,1,1,4,39,19,9,6,7,1,6,26,1785,46,1205
2019-520,Roland Garros,Clay,128,G,20190527,2313,214954,,,Marketa Vondrousova,L,,CZE,19.91238877,201521,28,,Carla Suarez Navarro,R,162,ESP,30.72689938,6-4 6-4,3,R32,89,0,5,68,48,32,8,10,6,9,1,2,71,51,27,9,10,1,6,38,1457,29,1672
2019-520,Roland Garros,Clay,128,G,20190527,2314,201545,12,,Anastasija Sevastova,R,,LAT,29.11978097,210722,20,,Elise Mertens,R,,BEL,23.52361396,6-7(7) 6-4 11-9,3,R32,198,4,1,153,89,56,36,21,10,15,4,6,133,86,57,22,21,13,20,12,3136,20,2305
2019-520,Roland Garros,Clay,128,G,20190527,2315,201466,,,Kaia Kanepi,R,181,EST,33.96030116,206368,,,Veronika Kudermetova,R,,RUS,22.08898015,4-6 6-3 6-0,3,R32,111,6,4,78,52,38,10,13,4,7,6,5,98,55,32,15,12,12,19,88,680,68,839
2019-520,Roland Garros,Clay,128,G,20190527,2316,201549,31,,Petra Martic,R,181,CRO,28.3504449,201662,2,,Karolina Pliskova,R,184,CZE,27.18138261,6-3 6-3,3,R32,85,1,4,63,43,28,10,9,6,8,2,3,66,48,26,6,9,7,12,31,1615,2,5685
2019-520,Roland Garros,Clay,128,G,20190527,2401,201619,14,,Madison Keys,R,178,USA,24.27104723,211701,,,Katerina Siniakova,R,,CZE,23.04449008,6-2 6-4,3,R16,76,0,1,65,41,27,13,9,5,7,2,2,59,39,17,9,9,1,6,14,2965,42,1277
2019-520,Roland Garros,Clay,128,G,20190527,2402,202458,8,,Ashleigh Barty,R,,AUS,23.08829569,213550,,,Sofia Kenin,R,,USA,20.53114305,6-3 3-6 6-0,3,R16,90,11,3,73,47,36,13,12,2,4,1,6,82,56,34,11,12,6,11,8,4420,35,1513
2019-520,Roland Garros,Clay,128,G,20190527,2403,201594,3,,Simona Halep,R,168,ROU,27.66324435,216347,,,Iga Swiatek,R,,POL,17.98767967,6-1 6-0,3,R16,45,0,0,33,25,21,2,7,1,2,0,1,40,19,5,6,6,3,10,3,5533,104,613
2019-520,Roland Garros,Clay,128,G,20190527,2404,216153,,,Amanda Anisimova,R,,USA,17.7357974,211901,,Q,Aliona Bolsova,R,,MDA,21.5523614,6-3 6-0,3,R16,69,3,2,68,43,30,13,8,8,8,1,2,52,26,14,11,7,5,9,51,1110,137,423
